11000;8,0;7,0;6,0;6,0;7,0;8,0;8,0;6,0;6,0;6,0;6,0;6,0;7,0;6,0;7,0;8,0;6,0;7,0;7,0;6,0;7,0;6,0;7,0;7,0;6,0;6,0;6,0;6,0;7,0;7,0;6,0;7,0;6,0;7,0;6,0;6,0;6,0;7,0;8,0;8,0;7,0;7,0;6,0;7,0;6,0;6,0;6,0;6,0;6,0;8,0;
12000;7,0;7,0;7,0;7,0;7,0;9,0;7,0;7,0;7,0;6,0;7,0;7,0;7,0;6,0;8,0;7,0;6,0;6,0;6,0;6,0;8,0;7,0;6,0;6,0;6,0;6,0;7,0;6,0;7,0;6,0;6,0;7,0;6,0;7,0;6,0;6,0;7,0;6,0;6,0;7,0;7,0;7,0;7,0;7,0;7,0;6,0;7,0;6,0;7,0;6,0;
13000;6,0;6,0;7,0;7,0;7,0;7,0;6,0;6,0;6,0;6,0;6,0;7,0;6,0;8,0;7,0;7,0;8,0;7,0;6,0;6,0;6,0;6,0;7,0;7,0;7,0;7,0;8,0;8,0;8,0;7,0;6,0;7,0;6,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;6,0;7,0;6,0;7,0;7,0;7,0;6,0;7,0;7,0;6,0;
14000;8,0;7,0;8,0;7,0;7,0;7,0;7,0;7,0;6,0;7,0;8,0;6,0;7,0;7,0;6,0;6,0;8,0;7,0;7,0;7,0;6,0;7,0;8,0;6,0;6,0;7,0;6,0;7,0;8,0;6,0;6,0;8,0;7,0;6,0;9,0;7,0;7,0;6,0;7,0;6,0;8,0;7,0;6,0;7,0;6,0;6,0;7,0;6,0;7,0;7,0;
15000;7,0;8,0;7,0;6,0;7,0;8,0;7,0;7,0;6,0;6,0;9,0;8,0;7,0;7,0;7,0;6,0;7,0;6,0;7,0;7,0;6,0;7,0;8,0;8,0;7,0;7,0;7,0;7,0;6,0;7,0;7,0;7,0;7,0;6,0;7,0;7,0;6,0;7,0;7,0;7,0;6,0;8,0;7,0;8,0;6,0;7,0;7,0;7,0;7,0;7,0;
16000;8,0;7,0;6,0;7,0;6,0;7,0;7,0;8,0;6,0;7,0;6,0;7,0;6,0;7,0;6,0;7,0;7,0;7,0;7,0;8,0;7,0;7,0;7,0;6,0;7,0;8,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;6,0;7,0;7,0;7,0;8,0;7,0;7,0;6,0;7,0;6,0;7,0;6,0;7,0;7,0;7,0;6,0;7,0;
17000;7,0;9,0;7,0;6,0;6,0;7,0;7,0;6,0;7,0;7,0;6,0;7,0;8,0;6,0;7,0;7,0;7,0;6,0;6,0;6,0;7,0;7,0;8,0;7,0;7,0;7,0;8,0;9,0;7,0;6,0;9,0;8,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;6,0;7,0;8,0;6,0;6,0;7,0;7,0;7,0;
18000;7,0;7,0;7,0;6,0;7,0;6,0;6,0;6,0;8,0;6,0;8,0;6,0;8,0;6,0;6,0;7,0;7,0;7,0;7,0;7,0;7,0;8,0;6,0;6,0;6,0;6,0;7,0;7,0;9,0;7,0;6,0;7,0;7,0;6,0;6,0;6,0;6,0;7,0;7,0;6,0;7,0;7,0;7,0;7,0;6,0;7,0;7,0;7,0;8,0;6,0;
19000;7,0;8,0;7,0;7,0;7,0;6,0;7,0;7,0;7,0;7,0;7,0;8,0;8,0;7,0;6,0;8,0;6,0;8,0;6,0;7,0;7,0;8,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;8,0;7,0;7,0;7,0;7,0;6,0;7,0;7,0;7,0;8,0;7,0;8,0;8,0;7,0;7,0;8,0;8,0;7,0;7,0;7,0;8,0;
20000;7,0;7,0;9,0;6,0;7,0;7,0;6,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;8,0;7,0;7,0;7,0;8,0;8,0;6,0;7,0;7,0;6,0;7,0;7,0;7,0;7,0;8,0;7,0;6,0;7,0;7,0;7,0;7,0;8,0;7,0;7,0;7,0;7,0;9,0;8,0;8,0;6,0;7,0;7,0;7,0;7,0;
